Forage: 12, 17, 16, 13, 13, 14, 13, 13, 13, 8, 8, 5
Forage: 13, 18, 15, 15, 17, 11, 11, 10, 8, 13, 8, 7
Forage: 12, 20, 16, 17, 13, 18, 12, 10, 10, 10, 11, 11
Forage: 12, 12, 17, 17, 6, 13, 14, 9, 9, 10, 7, 9
Forage: 11, 16, 16, 12, 18, 9, 9, 11, 7, 7, 11, 8
Forage: 7, 17, 18, 10, 13, 12, 12, 12, 7, 12, 14, 10
Forage: 13, 16, 17, 17, 13, 16, 12, 9, 11, 10, 7, 9
Forage: 13, 17, 18, 16, 18, 13, 16, 12, 11, 9, 11, 13
Forage: 8, 16, 18, 13, 11, 12, 11, 10, 12, 10, 8, 11
Forage: 14, 14, 12, 12, 14, 14, 13, 11, 13, 10, 10, 8
Forage: 13, 18, 20, 15, 16, 13, 8, 13, 12, 10, 11, 7
Forage: 11, 16, 12, 14, 15, 13, 14, 11, 13, 8, 9, 7
Forage: 9, 18, 14, 13, 11, 14, 11, 8, 8, 9, 11, 6
Forage: 13, 18, 15, 13, 15, 12, 15, 9, 12, 12, 5, 8
Forage: 11, 18, 12, 19, 13, 15, 11, 13, 12, 10, 9, 12
Forage: 9, 19, 14, 22, 9, 12, 14, 8, 12, 8, 9, 8
Forage: 15, 17, 10, 3, 1, 1, 1, 0, 0, 1, 3, 1
Forage: 9, 16, 16, 12, 14, 6, 15, 13, 8, 11, 8, 13
Forage: 17, 11, 13, 14, 14, 17, 11, 21, 5, 15, 13, 11
Forage: 14, 15, 12, 18, 17, 14, 9, 14, 12, 11, 6, 4
Forage: 14, 20, 14, 13, 19, 12, 15, 10, 11, 9, 11, 11
Forage: 12, 16, 20, 11, 13, 16, 13, 11, 9, 12, 11, 13
Forage: 14, 8, 15, 7, 1, 1, 0, 1, 1, 3, 8, 6
Forage: 12, 17, 10, 16, 15, 15, 11, 9, 11, 8, 7, 7
Forage: 11, 19, 18, 13, 11, 16, 11, 10, 12, 10, 10, 4
Forage: 10, 17, 13, 10, 14, 13, 14, 7, 11, 13, 8, 8
Forage: 12, 15, 14, 12, 15, 11, 11, 12, 8, 10, 13, 5
Forage: 12, 19, 15, 15, 11, 12, 16, 7, 12, 9, 9, 11
Forage: 16, 13, 9, 14, 10, 11, 13, 12, 12, 7, 11, 9
Forage: 12, 15, 17, 15, 10, 13, 8, 2, 1, 1, 1, 0
Forage: 9, 19, 13, 15, 13, 8, 10, 7, 9, 12, 9, 5
Forage: 11, 20, 18, 13, 11, 14, 12, 8, 10, 11, 12, 9
Forage: 10, 14, 18, 13, 13, 12, 14, 11, 13, 8, 10, 9
Forage: 9, 18, 20, 13, 15, 11, 14, 11, 9, 11, 9, 11
Forage: 13, 18, 12, 11, 16, 11, 14, 10, 9, 12, 10, 10
Forage: 11, 13, 13, 15, 15, 10, 9, 10, 8, 12, 9, 12
Forage: 12, 14, 14, 14, 13, 14, 8, 13, 11, 9, 8, 8
Forage: 10, 18, 12, 15, 11, 12, 10, 12, 10, 7, 10, 7
Forage: 12, 20, 18, 13, 13, 11, 10, 11, 10, 4, 9, 10
Forage: 15, 12, 16, 12, 13, 12, 9, 3, 1, 0, 0, 2
Forage: 14, 19, 15, 16, 15, 12, 15, 12, 13, 8, 10, 6
Forage: 14, 16, 17, 15, 14, 13, 17, 12, 15, 9, 12, 10
Forage: 11, 18, 12, 13, 14, 12, 9, 9, 11, 9, 9, 9
Forage: 15, 18, 12, 15, 12, 11, 15, 11, 11, 10, 7, 7
Forage: 13, 14, 16, 14, 12, 16, 13, 8, 14, 7, 12, 8
