algorithm,distribution,seed,region_id,min_x,max_x,min_y,max_y,visits,resource_hits,resource_weight,score,is_leaf
AHCFA,Clustered,29,21,2.4575,3.68625,-2.4575,-1.22875,2,0,0,7.45666,1
AHCFA,Clustered,29,22,3.68625,4.915,-2.4575,-1.22875,4,0,0,5.70956,1
AHCFA,Clustered,29,24,3.68625,4.915,-1.22875,0,5,2,9,18.5136,1
AHCFA,Clustered,29,26,1.22875,2.4575,0,1.22875,3,0,0,6.20062,1
AHCFA,Clustered,29,27,0,1.22875,1.22875,2.4575,2,0,0,3.58177,1
AHCFA,Clustered,29,28,1.22875,2.4575,1.22875,2.4575,1,0,0,5.02821,1
AHCFA,Clustered,29,29,-2.4575,-1.22875,-2.4575,-1.22875,2,0,0,1.59347,1
AHCFA,Clustered,29,30,-1.22875,0,-2.4575,-1.22875,2,2,9,12.6149,1
AHCFA,Clustered,29,31,-2.4575,-1.22875,-1.22875,0,2,0,0,1.68215,1
AHCFA,Clustered,29,34,-1.22875,0,-4.915,-3.68625,0,0,0,1.7457,1
AHCFA,Clustered,29,35,-2.4575,-1.22875,-3.68625,-2.4575,5,0,0,1.65236,1
AHCFA,Clustered,29,36,-1.22875,0,-3.68625,-2.4575,4,1,4,6.24759,1
AHCFA,Clustered,29,37,0,1.22875,2.4575,3.68625,0,0,0,3.14519,1
AHCFA,Clustered,29,38,1.22875,2.4575,2.4575,3.68625,4,4,17,20.4737,1
AHCFA,Clustered,29,41,-2.4575,-1.22875,0,1.22875,2,0,0,2.23259,1
AHCFA,Clustered,29,43,-2.4575,-1.22875,1.22875,2.4575,1,1,6,11.1246,1
AHCFA,Clustered,29,44,-1.22875,0,1.22875,2.4575,3,3,16,20.2067,1
AHCFA,Clustered,29,45,2.4575,3.68625,0,1.22875,4,0,0,10.8862,1
AHCFA,Clustered,29,47,2.4575,3.68625,1.22875,2.4575,3,0,0,5.91161,1
AHCFA,Clustered,29,48,3.68625,4.915,1.22875,2.4575,3,0,0,4.55281,1
AHCFA,Clustered,29,50,-3.68625,-2.4575,2.4575,3.68625,0,0,0,1.27031,1
AHCFA,Clustered,29,51,-4.915,-3.68625,3.68625,4.915,3,0,0,0.653002,1
AHCFA,Clustered,29,53,0,1.22875,-2.4575,-1.22875,5,1,3,5.2899,1
AHCFA,Clustered,29,54,1.22875,2.4575,-2.4575,-1.22875,1,0,0,4.77305,1
AHCFA,Clustered,29,56,1.22875,2.4575,-1.22875,0,1,0,0,7.413,1
AHCFA,Clustered,29,57,-4.915,-3.68625,-2.4575,-1.22875,4,0,0,0.741012,1
AHCFA,Clustered,29,58,-3.68625,-2.4575,-2.4575,-1.22875,2,0,0,1.0732,1
AHCFA,Clustered,29,59,-4.915,-3.68625,-1.22875,0,3,0,0,0.803427,1
AHCFA,Clustered,29,60,-3.68625,-2.4575,-1.22875,0,4,0,0,1.1244,1
AHCFA,Clustered,29,62,-3.68625,-2.4575,0,1.22875,3,0,0,1.26826,1
AHCFA,Clustered,29,63,-4.915,-3.68625,1.22875,2.4575,3,0,0,0.825252,1
AHCFA,Clustered,29,64,-3.68625,-2.4575,1.22875,2.4575,1,0,0,1.34839,1
AHCFA,Clustered,29,65,2.4575,3.68625,-4.915,-3.68625,5,0,0,1.64429,1
AHCFA,Clustered,29,66,3.68625,4.915,-4.915,-3.68625,3,0,0,1.54792,1
AHCFA,Clustered,29,67,2.4575,3.68625,-3.68625,-2.4575,1,0,0,3.11977,1
AHCFA,Clustered,29,68,3.68625,4.915,-3.68625,-2.4575,2,0,0,2.74066,1
AHCFA,Clustered,29,69,2.4575,3.07188,-1.22875,-0.614375,0,0,0,13.8402,1
AHCFA,Clustered,29,70,3.07188,3.68625,-1.22875,-0.614375,2,1,6,22.7166,1
AHCFA,Clustered,29,71,2.4575,3.07188,-0.614375,0,3,2,7,22.9409,1
AHCFA,Clustered,29,72,3.07188,3.68625,-0.614375,0,23,11,71,48.1017,1
AHCFA,Clustered,29,73,0,0.614375,0,0.614375,6,0,0,3.36644,1
AHCFA,Clustered,29,74,0.614375,1.22875,0,0.614375,0,0,0,4.33574,1
AHCFA,Clustered,29,75,0,0.614375,0.614375,1.22875,1,0,0,3.64539,1
AHCFA,Clustered,29,76,0.614375,1.22875,0.614375,1.22875,0,0,0,4.20375,1
AHCFA,Clustered,29,77,-4.915,-3.68625,-4.915,-3.68625,4,0,0,0.59867,1
AHCFA,Clustered,29,78,-3.68625,-2.4575,-4.915,-3.68625,4,0,0,0.803027,1
AHCFA,Clustered,29,80,-3.68625,-2.4575,-3.68625,-2.4575,0,0,0,1.16266,1
AHCFA,Clustered,29,81,-2.4575,-1.22875,2.4575,3.68625,1,0,0,1.7443,1
AHCFA,Clustered,29,82,-1.22875,0,2.4575,3.68625,2,1,7,10.4291,1
AHCFA,Clustered,29,83,-2.4575,-1.22875,3.68625,4.915,4,0,0,1.13301,1
AHCFA,Clustered,29,84,-1.22875,0,3.68625,4.915,2,0,0,1.52883,1
AHCFA,Clustered,29,85,2.4575,3.68625,2.4575,3.68625,2,2,13,20.7052,1
AHCFA,Clustered,29,86,3.68625,4.915,2.4575,3.68625,4,0,0,3.41692,1
AHCFA,Clustered,29,87,2.4575,3.68625,3.68625,4.915,2,0,0,3.358,1
AHCFA,Clustered,29,88,3.68625,4.915,3.68625,4.915,4,0,0,2.17754,1
AHCFA,Clustered,29,89,-1.22875,-0.614375,0,0.614375,1,0,0,2.82429,1
AHCFA,Clustered,29,90,-0.614375,0,0,0.614375,3,0,0,3.0431,1
AHCFA,Clustered,29,91,-1.22875,-0.614375,0.614375,1.22875,1,0,0,3.70898,1
AHCFA,Clustered,29,92,-0.614375,0,0.614375,1.22875,0,0,0,3.83185,1
AHCFA,Clustered,29,93,0,1.22875,-4.915,-3.68625,2,0,0,1.53879,1
AHCFA,Clustered,29,95,0,1.22875,-3.68625,-2.4575,0,0,0,2.41107,1
AHCFA,Clustered,29,96,1.22875,2.4575,-3.68625,-2.4575,2,0,0,2.6336,1
AHCFA,Clustered,29,97,3.68625,4.30063,0,0.614375,0,0,0,11.9111,1
AHCFA,Clustered,29,98,4.30063,4.915,0,0.614375,0,0,0,8.01084,1
AHCFA,Clustered,29,99,3.68625,4.30063,0.614375,1.22875,2,0,0,7.8322,1
AHCFA,Clustered,29,100,4.30063,4.915,0.614375,1.22875,0,0,0,6.08932,1
AHCFA,Clustered,29,101,-2.4575,-1.84313,-4.915,-4.30063,1,0,0,1.08668,1
AHCFA,Clustered,29,102,-1.84313,-1.22875,-4.915,-4.30063,0,0,0,1.38625,1
AHCFA,Clustered,29,103,-2.4575,-1.84313,-4.30063,-3.68625,0,0,0,1.40887,1
AHCFA,Clustered,29,104,-1.84313,-1.22875,-4.30063,-3.68625,1,0,0,1.60829,1
AHCFA,Clustered,29,105,-4.915,-4.30063,2.4575,3.07188,1,0,0,0.818322,1
AHCFA,Clustered,29,106,-4.30063,-3.68625,2.4575,3.07188,1,0,0,0.947989,1
AHCFA,Clustered,29,107,-4.915,-4.30063,3.07188,3.68625,0,0,0,0.906255,1
AHCFA,Clustered,29,108,-4.30063,-3.68625,3.07188,3.68625,0,0,0,1.01646,1
AHCFA,Clustered,29,109,-3.68625,-3.07188,3.68625,4.30063,1,0,0,0.944362,1
AHCFA,Clustered,29,110,-3.07188,-2.4575,3.68625,4.30063,1,0,0,1.0861,1
AHCFA,Clustered,29,111,-3.68625,-3.07188,4.30063,4.915,0,0,0,0.987927,1
AHCFA,Clustered,29,112,-3.07188,-2.4575,4.30063,4.915,0,0,0,1.09541,1
AHCFA,Clustered,29,113,0,0.614375,-1.22875,-0.614375,0,0,0,3.18919,1
AHCFA,Clustered,29,114,0.614375,1.22875,-1.22875,-0.614375,0,0,0,4.08981,1
AHCFA,Clustered,29,115,0,0.614375,-0.614375,0,2,0,0,3.22682,1
AHCFA,Clustered,29,116,0.614375,1.22875,-0.614375,0,0,0,0,4.33439,1
AHCFA,Clustered,29,117,-1.22875,-0.614375,-1.22875,-0.614375,0,0,0,2.29548,1
AHCFA,Clustered,29,118,-0.614375,0,-1.22875,-0.614375,0,0,0,2.66337,1
AHCFA,Clustered,29,119,-1.22875,-0.614375,-0.614375,0,0,0,0,2.50116,1
AHCFA,Clustered,29,120,-0.614375,0,-0.614375,0,2,0,0,2.70357,1
AHCFA,Clustered,29,121,1.22875,1.84313,-4.915,-4.30063,0,0,0,1.63718,1
AHCFA,Clustered,29,122,1.84313,2.4575,-4.915,-4.30063,0,0,0,1.67745,1
AHCFA,Clustered,29,123,1.22875,1.84313,-4.30063,-3.68625,1,0,0,1.8488,1
AHCFA,Clustered,29,124,1.84313,2.4575,-4.30063,-3.68625,0,0,0,2.05899,1
AHCFA,Clustered,29,125,1.22875,1.84313,3.68625,4.30063,0,0,0,3.69461,1
AHCFA,Clustered,29,126,1.84313,2.4575,3.68625,4.30063,0,0,0,4.68185,1
AHCFA,Clustered,29,127,1.22875,1.84313,4.30063,4.915,0,0,0,2.73626,1
AHCFA,Clustered,29,128,1.84313,2.4575,4.30063,4.915,1,0,0,3.01001,1
AHCFA,Clustered,29,129,-4.915,-4.30063,-3.68625,-3.07188,0,0,0,0.858544,1
AHCFA,Clustered,29,130,-4.30063,-3.68625,-3.68625,-3.07188,0,0,0,0.954031,1
AHCFA,Clustered,29,131,-4.915,-4.30063,-3.07188,-2.4575,1,0,0,0.764113,1
AHCFA,Clustered,29,132,-4.30063,-3.68625,-3.07188,-2.4575,0,0,0,0.994486,1
AHCFA,Clustered,29,133,-4.915,-4.30063,0,0.614375,1,0,0,0.869217,1
AHCFA,Clustered,29,134,-4.30063,-3.68625,0,0.614375,0,0,0,1.13956,1
AHCFA,Clustered,29,135,-4.915,-4.30063,0.614375,1.22875,0,0,0,1.00029,1
AHCFA,Clustered,29,136,-4.30063,-3.68625,0.614375,1.22875,0,0,0,1.15329,1
AHCFA,Clustered,29,137,0,0.614375,3.68625,4.30063,0,0,0,2.32177,1
AHCFA,Clustered,29,138,0.614375,1.22875,3.68625,4.30063,1,0,0,2.71,1
AHCFA,Clustered,29,139,0,0.614375,4.30063,4.915,0,0,0,1.94569,1
AHCFA,Clustered,29,140,0.614375,1.22875,4.30063,4.915,0,0,0,2.28559,1
AHCFA,Clustered,30,19,-4.915,-3.68625,1.22875,2.4575,5,1,5,7.24197,1
AHCFA,Clustered,30,20,-3.68625,-2.4575,1.22875,2.4575,3,2,13,16.646,1
AHCFA,Clustered,30,25,-2.4575,-1.22875,0,1.22875,1,0,0,4.97231,1
AHCFA,Clustered,30,27,-2.4575,-1.22875,1.22875,2.4575,2,0,0,2.83252,1
AHCFA,Clustered,30,28,-1.22875,0,1.22875,2.4575,3,0,0,2.53767,1
AHCFA,Clustered,30,30,1.22875,2.4575,2.4575,3.68625,4,0,0,2.48833,1
AHCFA,Clustered,30,37,-2.4575,-1.22875,-2.4575,-1.22875,5,0,0,2.23448,1
AHCFA,Clustered,30,38,-1.22875,0,-2.4575,-1.22875,5,0,0,2.18007,1
AHCFA,Clustered,30,42,1.22875,2.4575,-4.915,-3.68625,4,0,0,0.848903,1
AHCFA,Clustered,30,45,-2.4575,-1.22875,2.4575,3.68625,5,0,0,1.64029,1
AHCFA,Clustered,30,46,-1.22875,0,2.4575,3.68625,5,0,0,1.61964,1
AHCFA,Clustered,30,50,3.68625,4.915,0,1.22875,3,2,8,13.3558,1
AHCFA,Clustered,30,51,2.4575,3.68625,1.22875,2.4575,2,2,11,18.5025,1
AHCFA,Clustered,30,52,3.68625,4.915,1.22875,2.4575,4,3,14,18.7942,1
AHCFA,Clustered,30,53,-1.22875,-0.614375,0,0.614375,8,8,43,33.8735,1
AHCFA,Clustered,30,54,-0.614375,0,0,0.614375,23,0,0,3.91887,1
AHCFA,Clustered,30,55,-1.22875,-0.614375,0.614375,1.22875,1,0,0,4.30676,1
AHCFA,Clustered,30,56,-0.614375,0,0.614375,1.22875,0,0,0,3.64186,1
AHCFA,Clustered,30,57,3.68625,4.30063,2.4575,3.07188,9,9,51,39.1174,1
AHCFA,Clustered,30,58,4.30063,4.915,2.4575,3.07188,7,4,16,17.0066,1
AHCFA,Clustered,30,59,3.68625,4.30063,3.07188,3.68625,2,0,0,4.64976,1
AHCFA,Clustered,30,60,4.30063,4.915,3.07188,3.68625,1,0,0,4.08433,1
AHCFA,Clustered,30,62,1.22875,2.4575,0,1.22875,2,0,0,4.74691,1
AHCFA,Clustered,30,63,0,1.22875,1.22875,2.4575,2,0,0,2.49343,1
AHCFA,Clustered,30,66,1.22875,2.4575,-2.4575,-1.22875,2,0,0,2.06201,1
AHCFA,Clustered,30,69,-1.22875,-0.614375,-1.22875,-0.614375,1,0,0,4.16952,1
AHCFA,Clustered,30,70,-0.614375,0,-1.22875,-0.614375,1,0,0,3.35975,1
AHCFA,Clustered,30,71,-1.22875,-0.614375,-0.614375,0,9,7,35,27.4473,1
AHCFA,Clustered,30,72,-0.614375,0,-0.614375,0,11,0,0,3.93246,1
AHCFA,Clustered,30,73,3.68625,4.30063,3.68625,4.30063,2,0,0,2.90262,1
AHCFA,Clustered,30,74,4.30063,4.915,3.68625,4.30063,7,0,0,2.59161,1
AHCFA,Clustered,30,75,3.68625,4.30063,4.30063,4.915,1,0,0,1.9976,1
AHCFA,Clustered,30,76,4.30063,4.915,4.30063,4.915,1,0,0,1.87508,1
AHCFA,Clustered,30,77,2.4575,3.07188,3.68625,4.30063,0,0,0,2.57918,1
AHCFA,Clustered,30,78,3.07188,3.68625,3.68625,4.30063,0,0,0,2.94358,1
AHCFA,Clustered,30,79,2.4575,3.07188,4.30063,4.915,2,0,0,1.78018,1
AHCFA,Clustered,30,80,3.07188,3.68625,4.30063,4.915,0,0,0,2.09275,1
AHCFA,Clustered,30,84,-3.68625,-2.4575,-3.68625,-2.4575,3,0,0,1.06207,1
AHCFA,Clustered,30,86,-1.22875,0,-4.915,-3.68625,5,0,0,0.832006,1
AHCFA,Clustered,30,87,-2.4575,-1.22875,-3.68625,-2.4575,5,0,0,1.20796,1
AHCFA,Clustered,30,88,-1.22875,0,-3.68625,-2.4575,5,0,0,1.2531,1
AHCFA,Clustered,30,91,-4.915,-3.68625,-1.22875,0,5,0,0,1.96669,1
AHCFA,Clustered,30,92,-3.68625,-2.4575,-1.22875,0,4,0,0,2.97714,1
AHCFA,Clustered,30,93,2.4575,3.68625,-2.4575,-1.22875,4,0,0,2.25934,1
AHCFA,Clustered,30,96,3.68625,4.915,-1.22875,0,1,1,6,12.3694,1
AHCFA,Clustered,30,97,2.4575,3.68625,-4.915,-3.68625,5,0,0,0.814837,1
AHCFA,Clustered,30,98,3.68625,4.915,-4.915,-3.68625,5,0,0,0.748778,1
AHCFA,Clustered,30,99,2.4575,3.68625,-3.68625,-2.4575,4,0,0,1.24761,1
AHCFA,Clustered,30,100,3.68625,4.915,-3.68625,-2.4575,4,0,0,1.11992,1
AHCFA,Clustered,30,101,-4.915,-3.68625,2.4575,3.68625,5,0,0,1.50166,1
AHCFA,Clustered,30,102,-3.68625,-2.4575,2.4575,3.68625,1,0,0,1.80315,1
AHCFA,Clustered,30,105,0,0.614375,-1.22875,-0.614375,0,0,0,2.92059,1
AHCFA,Clustered,30,106,0.614375,1.22875,-1.22875,-0.614375,1,0,0,2.67032,1
AHCFA,Clustered,30,107,0,0.614375,-0.614375,0,15,0,0,3.07527,1
AHCFA,Clustered,30,108,0.614375,1.22875,-0.614375,0,2,0,0,3.02195,1
AHCFA,Clustered,30,109,-4.915,-4.30063,-3.68625,-3.07188,2,0,0,0.81408,1
AHCFA,Clustered,30,110,-4.30063,-3.68625,-3.68625,-3.07188,0,0,0,1.06383,1
AHCFA,Clustered,30,111,-4.915,-4.30063,-3.07188,-2.4575,2,0,0,0.941619,1
AHCFA,Clustered,30,112,-4.30063,-3.68625,-3.07188,-2.4575,1,0,0,1.10016,1
AHCFA,Clustered,30,113,-3.68625,-3.07188,-2.4575,-1.84313,1,0,0,1.51006,1
AHCFA,Clustered,30,114,-3.07188,-2.4575,-2.4575,-1.84313,2,0,0,1.67855,1
AHCFA,Clustered,30,115,-3.68625,-3.07188,-1.84313,-1.22875,1,0,0,1.91011,1
AHCFA,Clustered,30,116,-3.07188,-2.4575,-1.84313,-1.22875,0,0,0,2.40266,1
AHCFA,Clustered,30,117,-2.4575,-1.84313,3.68625,4.30063,1,0,0,1.29944,1
AHCFA,Clustered,30,118,-1.84313,-1.22875,3.68625,4.30063,0,0,0,1.44169,1
AHCFA,Clustered,30,119,-2.4575,-1.84313,4.30063,4.915,2,0,0,1.0505,1
AHCFA,Clustered,30,120,-1.84313,-1.22875,4.30063,4.915,2,0,0,1.07739,1
AHCFA,Clustered,30,121,-4.915,-4.30063,0,0.614375,0,0,0,2.84472,1
AHCFA,Clustered,30,122,-4.30063,-3.68625,0,0.614375,0,0,0,3.9027,1
AHCFA,Clustered,30,123,-4.915,-4.30063,0.614375,1.22875,2,0,0,3.20275,1
AHCFA,Clustered,30,124,-4.30063,-3.68625,0.614375,1.22875,1,1,2,7.84387,1
AHCFA,Clustered,30,125,0,0.614375,2.4575,3.07188,2,0,0,1.95082,1
AHCFA,Clustered,30,126,0.614375,1.22875,2.4575,3.07188,1,0,0,2.18651,1
AHCFA,Clustered,30,127,0,0.614375,3.07188,3.68625,3,0,0,1.64351,1
AHCFA,Clustered,30,128,0.614375,1.22875,3.07188,3.68625,0,0,0,1.99708,1
AHCFA,Clustered,30,129,2.4575,3.07188,0,0.614375,4,3,15,21.2666,1
AHCFA,Clustered,30,130,3.07188,3.68625,0,0.614375,0,0,0,7.92338,1
AHCFA,Clustered,30,131,2.4575,3.07188,0.614375,1.22875,2,2,10,18.8526,1
AHCFA,Clustered,30,132,3.07188,3.68625,0.614375,1.22875,2,1,5,13.1527,1
AHCFA,Clustered,30,133,1.22875,1.84313,3.68625,4.30063,2,0,0,1.74602,1
AHCFA,Clustered,30,134,1.84313,2.4575,3.68625,4.30063,1,0,0,2.07619,1
AHCFA,Clustered,30,135,1.22875,1.84313,4.30063,4.915,1,0,0,1.47885,1
AHCFA,Clustered,30,136,1.84313,2.4575,4.30063,4.915,2,0,0,1.59966,1
AHCFA,Clustered,30,137,0,0.614375,0,0.614375,9,0,0,3.17373,1
AHCFA,Clustered,30,138,0.614375,1.22875,0,0.614375,0,0,0,3.38434,1
AHCFA,Clustered,30,139,0,0.614375,0.614375,1.22875,0,0,0,3.19375,1
AHCFA,Clustered,30,140,0.614375,1.22875,0.614375,1.22875,0,0,0,3.30095,1
AHCFA,Clustered,30,141,0,0.614375,-4.915,-4.30063,2,0,0,0.855893,1
AHCFA,Clustered,30,142,0.614375,1.22875,-4.915,-4.30063,1,0,0,0.899825,1
AHCFA,Clustered,30,143,0,0.614375,-4.30063,-3.68625,1,0,0,1.04522,1
AHCFA,Clustered,30,144,0.614375,1.22875,-4.30063,-3.68625,0,0,0,1.17237,1
AHCFA,Clustered,30,145,0,0.614375,3.68625,4.30063,0,0,0,1.58974,1
AHCFA,Clustered,30,146,0.614375,1.22875,3.68625,4.30063,1,0,0,1.59105,1
AHCFA,Clustered,30,147,0,0.614375,4.30063,4.915,0,0,0,1.38559,1
AHCFA,Clustered,30,148,0.614375,1.22875,4.30063,4.915,1,0,0,1.35178,1
AHCFA,Clustered,30,149,-4.915,-4.30063,-4.915,-4.30063,0,0,0,0.803519,1
AHCFA,Clustered,30,150,-4.30063,-3.68625,-4.915,-4.30063,0,0,0,0.846877,1
AHCFA,Clustered,30,151,-4.915,-4.30063,-4.30063,-3.68625,1,0,0,0.756427,1
AHCFA,Clustered,30,152,-4.30063,-3.68625,-4.30063,-3.68625,1,0,0,0.815199,1
AHCFA,Clustered,30,153,2.4575,3.07188,2.4575,3.07188,0,0,0,4.49674,1
AHCFA,Clustered,30,154,3.07188,3.68625,2.4575,3.07188,2,2,7,14.0119,1
AHCFA,Clustered,30,155,2.4575,3.07188,3.07188,3.68625,0,0,0,3.49971,1
AHCFA,Clustered,30,156,3.07188,3.68625,3.07188,3.68625,0,0,0,4.39008,1
AHCFA,Clustered,30,157,-1.22875,-0.614375,3.68625,4.30063,0,0,0,1.46679,1
AHCFA,Clustered,30,158,-0.614375,0,3.68625,4.30063,0,0,0,1.5118,1
AHCFA,Clustered,30,159,-1.22875,-0.614375,4.30063,4.915,1,0,0,1.15123,1
AHCFA,Clustered,30,160,-0.614375,0,4.30063,4.915,1,0,0,1.1954,1
AHCFA,Clustered,30,161,-2.4575,-1.84313,-1.22875,-0.614375,0,0,0,4.03468,1
AHCFA,Clustered,30,162,-1.84313,-1.22875,-1.22875,-0.614375,1,0,0,4.49379,1
AHCFA,Clustered,30,163,-2.4575,-1.84313,-0.614375,0,1,1,6,13.6136,1
AHCFA,Clustered,30,164,-1.84313,-1.22875,-0.614375,0,3,3,16,21.9705,1
AHCFA,Clustered,30,165,1.22875,1.84313,-3.68625,-3.07188,2,0,0,1.19955,1
AHCFA,Clustered,30,166,1.84313,2.4575,-3.68625,-3.07188,0,0,0,1.37102,1
AHCFA,Clustered,30,167,1.22875,1.84313,-3.07188,-2.4575,0,0,0,1.62973,1
AHCFA,Clustered,30,168,1.84313,2.4575,-3.07188,-2.4575,0,0,0,1.65525,1
AHCFA,Clustered,30,169,-2.4575,-1.84313,-4.915,-4.30063,0,0,0,0.962076,1
AHCFA,Clustered,30,170,-1.84313,-1.22875,-4.915,-4.30063,2,0,0,0.820433,1
AHCFA,Clustered,30,171,-2.4575,-1.84313,-4.30063,-3.68625,1,0,0,0.974987,1
AHCFA,Clustered,30,172,-1.84313,-1.22875,-4.30063,-3.68625,1,0,0,1.00963,1
AHCFA,Clustered,30,173,2.4575,3.07188,-1.22875,-0.614375,1,0,0,4.16342,1
AHCFA,Clustered,30,174,3.07188,3.68625,-1.22875,-0.614375,2,0,0,4.33129,1
AHCFA,Clustered,30,175,2.4575,3.07188,-0.614375,0,2,1,4,10.7958,1
AHCFA,Clustered,30,176,3.07188,3.68625,-0.614375,0,1,1,6,15.0826,1
AHCFA,Clustered,30,177,0,0.614375,-3.68625,-3.07188,1,0,0,1.23977,1
AHCFA,Clustered,30,178,0.614375,1.22875,-3.68625,-3.07188,0,0,0,1.36404,1
AHCFA,Clustered,30,179,0,0.614375,-3.07188,-2.4575,0,0,0,1.62563,1
AHCFA,Clustered,30,180,0.614375,1.22875,-3.07188,-2.4575,1,0,0,1.48971,1
AHCFA,Clustered,30,181,0,0.614375,-2.4575,-1.84313,0,0,0,1.97236,1
AHCFA,Clustered,30,182,0.614375,1.22875,-2.4575,-1.84313,1,0,0,1.81621,1
AHCFA,Clustered,30,183,0,0.614375,-1.84313,-1.22875,0,0,0,2.41833,1
AHCFA,Clustered,30,184,0.614375,1.22875,-1.84313,-1.22875,1,0,0,2.22104,1
AHCFA,Clustered,30,185,-4.915,-4.30063,3.68625,4.30063,0,0,0,1.19883,1
AHCFA,Clustered,30,186,-4.30063,-3.68625,3.68625,4.30063,0,0,0,1.29768,1
AHCFA,Clustered,30,187,-4.915,-4.30063,4.30063,4.915,1,0,0,0.902527,1
AHCFA,Clustered,30,188,-4.30063,-3.68625,4.30063,4.915,2,0,0,0.927958,1
AHCFA,Clustered,30,189,-3.68625,-3.07188,3.68625,4.30063,0,0,0,1.36722,1
AHCFA,Clustered,30,190,-3.07188,-2.4575,3.68625,4.30063,1,0,0,1.27976,1
AHCFA,Clustered,30,191,-3.68625,-3.07188,4.30063,4.915,0,0,0,1.14974,1
AHCFA,Clustered,30,192,-3.07188,-2.4575,4.30063,4.915,0,0,0,1.18905,1
AHCFA,Clustered,30,193,-3.68625,-3.07188,0,0.614375,0,0,0,4.42787,1
AHCFA,Clustered,30,194,-3.07188,-2.4575,0,0.614375,0,0,0,4.5347,1
AHCFA,Clustered,30,195,-3.68625,-3.07188,0.614375,1.22875,2,2,7,13.5144,1
AHCFA,Clustered,30,196,-3.07188,-2.4575,0.614375,1.22875,1,1,7,14.4395,1
AHCFA,Clustered,30,197,3.68625,4.30063,-2.4575,-1.84313,0,0,0,1.99098,1
AHCFA,Clustered,30,198,4.30063,4.915,-2.4575,-1.84313,1,0,0,1.65446,1
AHCFA,Clustered,30,199,3.68625,4.30063,-1.84313,-1.22875,0,0,0,2.70912,1
AHCFA,Clustered,30,200,4.30063,4.915,-1.84313,-1.22875,1,0,0,2.16448,1
AHCFA,Clustered,30,201,1.22875,1.84313,-1.22875,-0.614375,1,0,0,2.93137,1
AHCFA,Clustered,30,202,1.84313,2.4575,-1.22875,-0.614375,0,0,0,3.63244,1
AHCFA,Clustered,30,203,1.22875,1.84313,-0.614375,0,0,0,0,3.7096,1
AHCFA,Clustered,30,204,1.84313,2.4575,-0.614375,0,0,0,0,4.90336,1
AHCFA,Clustered,30,205,-3.68625,-3.07188,-4.915,-4.30063,0,0,0,0.889229,1
AHCFA,Clustered,30,206,-3.07188,-2.4575,-4.915,-4.30063,0,0,0,0.928399,1
AHCFA,Clustered,30,207,-3.68625,-3.07188,-4.30063,-3.68625,1,0,0,0.873714,1
AHCFA,Clustered,30,208,-3.07188,-2.4575,-4.30063,-3.68625,0,0,0,1.05442,1
AHCFA,Clustered,30,209,-4.915,-4.30063,-2.4575,-1.84313,0,0,0,1.2752,1
AHCFA,Clustered,30,210,-4.30063,-3.68625,-2.4575,-1.84313,1,0,0,1.31835,1
AHCFA,Clustered,30,211,-4.915,-4.30063,-1.84313,-1.22875,0,0,0,1.49472,1
AHCFA,Clustered,30,212,-4.30063,-3.68625,-1.84313,-1.22875,1,0,0,1.61611,1
AHCFA,Clustered,30,213,1.22875,1.84313,1.22875,1.84313,0,0,0,3.61499,1
AHCFA,Clustered,30,214,1.84313,2.4575,1.22875,1.84313,0,0,0,4.68835,1
AHCFA,Clustered,30,215,1.22875,1.84313,1.84313,2.4575,0,0,0,3.12524,1
AHCFA,Clustered,30,216,1.84313,2.4575,1.84313,2.4575,1,0,0,3.80231,1
AHCFA,Clustered,31,17,0,1.22875,-2.4575,-1.22875,1,0,0,4.44903,1
AHCFA,Clustered,31,18,1.22875,2.4575,-2.4575,-1.22875,5,0,0,3.53828,1
AHCFA,Clustered,31,20,1.22875,2.4575,-1.22875,0,3,0,0,1.99908,1
AHCFA,Clustered,31,25,2.4575,3.68625,-2.4575,-1.22875,3,0,0,2.98777,1
AHCFA,Clustered,31,26,3.68625,4.915,-2.4575,-1.22875,4,0,0,2.31856,1
AHCFA,Clustered,31,27,2.4575,3.68625,-1.22875,0,1,0,0,1.76689,1
AHCFA,Clustered,31,29,2.4575,3.68625,-4.915,-3.68625,5,4,18,20.2605,1
AHCFA,Clustered,31,33,-2.4575,-1.22875,-2.4575,-1.22875,5,2,15,14.8699,1
AHCFA,Clustered,31,34,-1.22875,0,-2.4575,-1.22875,5,3,12,13.9488,1
AHCFA,Clustered,31,35,-2.4575,-1.22875,-1.22875,0,5,0,0,2.49654,1
AHCFA,Clustered,31,39,-4.915,-3.68625,1.22875,2.4575,5,3,13,13.0054,1
AHCFA,Clustered,31,40,-3.68625,-2.4575,1.22875,2.4575,2,1,4,7.52166,1
AHCFA,Clustered,31,43,2.4575,3.68625,1.22875,2.4575,5,0,0,0.797865,1
AHCFA,Clustered,31,46,1.22875,2.4575,-4.915,-3.68625,4,0,0,5.34459,1
AHCFA,Clustered,31,48,1.22875,2.4575,-3.68625,-2.4575,2,0,0,6.05255,1
AHCFA,Clustered,31,50,1.22875,2.4575,0,1.22875,3,0,0,1.29335,1
AHCFA,Clustered,31,51,0,1.22875,1.22875,2.4575,4,0,0,1.05117,1
AHCFA,Clustered,31,53,-2.4575,-1.22875,0,1.22875,1,0,0,2.90549,1
AHCFA,Clustered,31,55,-2.4575,-1.22875,1.22875,2.4575,4,0,0,1.94612,1
