algorithm,distribution,seed,grid_size,row,col,x_min,x_max,y_min,y_max,visits
CPFA,Random,18,12,6,5,-0.819167,-1.11022e-16,-0.819167,-1.11022e-16,2918
CPFA,Random,18,12,6,6,0,0.819167,-0.819167,-1.11022e-16,2866
CPFA,Random,18,12,6,7,0.819167,1.63833,-0.819167,-1.11022e-16,279
CPFA,Random,18,12,6,8,1.63833,2.4575,-0.819167,-1.11022e-16,117
CPFA,Random,18,12,6,9,2.4575,3.27667,-0.819167,-1.11022e-16,39
CPFA,Random,18,12,6,10,3.27667,4.09583,-0.819167,-1.11022e-16,33
CPFA,Random,18,12,6,11,4.09583,4.915,-0.819167,-1.11022e-16,6
CPFA,Random,18,12,7,0,-4.915,-4.09583,-1.63833,-0.819167,0
CPFA,Random,18,12,7,1,-4.09583,-3.27667,-1.63833,-0.819167,5
CPFA,Random,18,12,7,2,-3.27667,-2.4575,-1.63833,-0.819167,35
CPFA,Random,18,12,7,3,-2.4575,-1.63833,-1.63833,-0.819167,85
CPFA,Random,18,12,7,4,-1.63833,-0.819167,-1.63833,-0.819167,120
CPFA,Random,18,12,7,5,-0.819167,-1.11022e-16,-1.63833,-0.819167,459
CPFA,Random,18,12,7,6,0,0.819167,-1.63833,-0.819167,340
CPFA,Random,18,12,7,7,0.819167,1.63833,-1.63833,-0.819167,181
CPFA,Random,18,12,7,8,1.63833,2.4575,-1.63833,-0.819167,95
CPFA,Random,18,12,7,9,2.4575,3.27667,-1.63833,-0.819167,42
CPFA,Random,18,12,7,10,3.27667,4.09583,-1.63833,-0.819167,22
CPFA,Random,18,12,7,11,4.09583,4.915,-1.63833,-0.819167,17
CPFA,Random,18,12,8,0,-4.915,-4.09583,-2.4575,-1.63833,0
CPFA,Random,18,12,8,1,-4.09583,-3.27667,-2.4575,-1.63833,1
CPFA,Random,18,12,8,2,-3.27667,-2.4575,-2.4575,-1.63833,50
CPFA,Random,18,12,8,3,-2.4575,-1.63833,-2.4575,-1.63833,39
CPFA,Random,18,12,8,4,-1.63833,-0.819167,-2.4575,-1.63833,90
CPFA,Random,18,12,8,5,-0.819167,-1.11022e-16,-2.4575,-1.63833,91
CPFA,Random,18,12,8,6,0,0.819167,-2.4575,-1.63833,49
CPFA,Random,18,12,8,7,0.819167,1.63833,-2.4575,-1.63833,88
CPFA,Random,18,12,8,8,1.63833,2.4575,-2.4575,-1.63833,24
CPFA,Random,18,12,8,9,2.4575,3.27667,-2.4575,-1.63833,28
CPFA,Random,18,12,8,10,3.27667,4.09583,-2.4575,-1.63833,23
CPFA,Random,18,12,8,11,4.09583,4.915,-2.4575,-1.63833,0
CPFA,Random,18,12,9,0,-4.915,-4.09583,-3.27667,-2.4575,5
CPFA,Random,18,12,9,1,-4.09583,-3.27667,-3.27667,-2.4575,19
CPFA,Random,18,12,9,2,-3.27667,-2.4575,-3.27667,-2.4575,17
CPFA,Random,18,12,9,3,-2.4575,-1.63833,-3.27667,-2.4575,26
CPFA,Random,18,12,9,4,-1.63833,-0.819167,-3.27667,-2.4575,48
CPFA,Random,18,12,9,5,-0.819167,-1.11022e-16,-3.27667,-2.4575,45
CPFA,Random,18,12,9,6,0,0.819167,-3.27667,-2.4575,18
CPFA,Random,18,12,9,7,0.819167,1.63833,-3.27667,-2.4575,27
CPFA,Random,18,12,9,8,1.63833,2.4575,-3.27667,-2.4575,23
CPFA,Random,18,12,9,9,2.4575,3.27667,-3.27667,-2.4575,2
CPFA,Random,18,12,9,10,3.27667,4.09583,-3.27667,-2.4575,14
CPFA,Random,18,12,9,11,4.09583,4.915,-3.27667,-2.4575,0
CPFA,Random,18,12,10,0,-4.915,-4.09583,-4.09583,-3.27667,26
CPFA,Random,18,12,10,1,-4.09583,-3.27667,-4.09583,-3.27667,2
CPFA,Random,18,12,10,2,-3.27667,-2.4575,-4.09583,-3.27667,9
CPFA,Random,18,12,10,3,-2.4575,-1.63833,-4.09583,-3.27667,35
CPFA,Random,18,12,10,4,-1.63833,-0.819167,-4.09583,-3.27667,51
CPFA,Random,18,12,10,5,-0.819167,-1.11022e-16,-4.09583,-3.27667,41
CPFA,Random,18,12,10,6,0,0.819167,-4.09583,-3.27667,21
CPFA,Random,18,12,10,7,0.819167,1.63833,-4.09583,-3.27667,12
CPFA,Random,18,12,10,8,1.63833,2.4575,-4.09583,-3.27667,5
CPFA,Random,18,12,10,9,2.4575,3.27667,-4.09583,-3.27667,0
CPFA,Random,18,12,10,10,3.27667,4.09583,-4.09583,-3.27667,0
CPFA,Random,18,12,10,11,4.09583,4.915,-4.09583,-3.27667,0
CPFA,Random,18,12,11,0,-4.915,-4.09583,-4.915,-4.09583,26
CPFA,Random,18,12,11,1,-4.09583,-3.27667,-4.915,-4.09583,23
CPFA,Random,18,12,11,2,-3.27667,-2.4575,-4.915,-4.09583,13
CPFA,Random,18,12,11,3,-2.4575,-1.63833,-4.915,-4.09583,13
CPFA,Random,18,12,11,4,-1.63833,-0.819167,-4.915,-4.09583,0
CPFA,Random,18,12,11,5,-0.819167,-1.11022e-16,-4.915,-4.09583,23
CPFA,Random,18,12,11,6,0,0.819167,-4.915,-4.09583,0
CPFA,Random,18,12,11,7,0.819167,1.63833,-4.915,-4.09583,2
CPFA,Random,18,12,11,8,1.63833,2.4575,-4.915,-4.09583,10
CPFA,Random,18,12,11,9,2.4575,3.27667,-4.915,-4.09583,14
CPFA,Random,18,12,11,10,3.27667,4.09583,-4.915,-4.09583,0
CPFA,Random,18,12,11,11,4.09583,4.915,-4.915,-4.09583,0
CPFA,Random,19,12,0,0,-4.915,-4.09583,4.09583,4.915,12
CPFA,Random,19,12,0,1,-4.09583,-3.27667,4.09583,4.915,12
CPFA,Random,19,12,0,2,-3.27667,-2.4575,4.09583,4.915,0
CPFA,Random,19,12,0,3,-2.4575,-1.63833,4.09583,4.915,11
CPFA,Random,19,12,0,4,-1.63833,-0.819167,4.09583,4.915,28
CPFA,Random,19,12,0,5,-0.819167,-1.11022e-16,4.09583,4.915,49
CPFA,Random,19,12,0,6,0,0.819167,4.09583,4.915,30
CPFA,Random,19,12,0,7,0.819167,1.63833,4.09583,4.915,17
CPFA,Random,19,12,0,8,1.63833,2.4575,4.09583,4.915,18
CPFA,Random,19,12,0,9,2.4575,3.27667,4.09583,4.915,6
CPFA,Random,19,12,0,10,3.27667,4.09583,4.09583,4.915,12
CPFA,Random,19,12,0,11,4.09583,4.915,4.09583,4.915,0
CPFA,Random,19,12,1,0,-4.915,-4.09583,3.27667,4.09583,0
CPFA,Random,19,12,1,1,-4.09583,-3.27667,3.27667,4.09583,18
CPFA,Random,19,12,1,2,-3.27667,-2.4575,3.27667,4.09583,12
CPFA,Random,19,12,1,3,-2.4575,-1.63833,3.27667,4.09583,13
CPFA,Random,19,12,1,4,-1.63833,-0.819167,3.27667,4.09583,14
CPFA,Random,19,12,1,5,-0.819167,-1.11022e-16,3.27667,4.09583,28
CPFA,Random,19,12,1,6,0,0.819167,3.27667,4.09583,5
CPFA,Random,19,12,1,7,0.819167,1.63833,3.27667,4.09583,21
CPFA,Random,19,12,1,8,1.63833,2.4575,3.27667,4.09583,16
CPFA,Random,19,12,1,9,2.4575,3.27667,3.27667,4.09583,4
CPFA,Random,19,12,1,10,3.27667,4.09583,3.27667,4.09583,3
CPFA,Random,19,12,1,11,4.09583,4.915,3.27667,4.09583,11
CPFA,Random,19,12,2,0,-4.915,-4.09583,2.4575,3.27667,0
CPFA,Random,19,12,2,1,-4.09583,-3.27667,2.4575,3.27667,0
CPFA,Random,19,12,2,2,-3.27667,-2.4575,2.4575,3.27667,24
CPFA,Random,19,12,2,3,-2.4575,-1.63833,2.4575,3.27667,15
CPFA,Random,19,12,2,4,-1.63833,-0.819167,2.4575,3.27667,39
CPFA,Random,19,12,2,5,-0.819167,-1.11022e-16,2.4575,3.27667,51
CPFA,Random,19,12,2,6,0,0.819167,2.4575,3.27667,26
CPFA,Random,19,12,2,7,0.819167,1.63833,2.4575,3.27667,22
CPFA,Random,19,12,2,8,1.63833,2.4575,2.4575,3.27667,33
CPFA,Random,19,12,2,9,2.4575,3.27667,2.4575,3.27667,31
CPFA,Random,19,12,2,10,3.27667,4.09583,2.4575,3.27667,27
CPFA,Random,19,12,2,11,4.09583,4.915,2.4575,3.27667,9
CPFA,Random,19,12,3,0,-4.915,-4.09583,1.63833,2.4575,0
CPFA,Random,19,12,3,1,-4.09583,-3.27667,1.63833,2.4575,17
CPFA,Random,19,12,3,2,-3.27667,-2.4575,1.63833,2.4575,23
CPFA,Random,19,12,3,3,-2.4575,-1.63833,1.63833,2.4575,27
CPFA,Random,19,12,3,4,-1.63833,-0.819167,1.63833,2.4575,42
CPFA,Random,19,12,3,5,-0.819167,-1.11022e-16,1.63833,2.4575,112
CPFA,Random,19,12,3,6,0,0.819167,1.63833,2.4575,34
CPFA,Random,19,12,3,7,0.819167,1.63833,1.63833,2.4575,104
CPFA,Random,19,12,3,8,1.63833,2.4575,1.63833,2.4575,76
CPFA,Random,19,12,3,9,2.4575,3.27667,1.63833,2.4575,57
CPFA,Random,19,12,3,10,3.27667,4.09583,1.63833,2.4575,14
CPFA,Random,19,12,3,11,4.09583,4.915,1.63833,2.4575,36
CPFA,Random,19,12,4,0,-4.915,-4.09583,0.819167,1.63833,0
CPFA,Random,19,12,4,1,-4.09583,-3.27667,0.819167,1.63833,0
CPFA,Random,19,12,4,2,-3.27667,-2.4575,0.819167,1.63833,9
CPFA,Random,19,12,4,3,-2.4575,-1.63833,0.819167,1.63833,50
CPFA,Random,19,12,4,4,-1.63833,-0.819167,0.819167,1.63833,126
CPFA,Random,19,12,4,5,-0.819167,-1.11022e-16,0.819167,1.63833,332
CPFA,Random,19,12,4,6,0,0.819167,0.819167,1.63833,338
CPFA,Random,19,12,4,7,0.819167,1.63833,0.819167,1.63833,200
CPFA,Random,19,12,4,8,1.63833,2.4575,0.819167,1.63833,33
CPFA,Random,19,12,4,9,2.4575,3.27667,0.819167,1.63833,18
CPFA,Random,19,12,4,10,3.27667,4.09583,0.819167,1.63833,8
CPFA,Random,19,12,4,11,4.09583,4.915,0.819167,1.63833,28
CPFA,Random,19,12,5,0,-4.915,-4.09583,0,0.819167,0
CPFA,Random,19,12,5,1,-4.09583,-3.27667,0,0.819167,12
CPFA,Random,19,12,5,2,-3.27667,-2.4575,0,0.819167,40
CPFA,Random,19,12,5,3,-2.4575,-1.63833,0,0.819167,31
CPFA,Random,19,12,5,4,-1.63833,-0.819167,0,0.819167,273
CPFA,Random,19,12,5,5,-0.819167,-1.11022e-16,0,0.819167,3094
CPFA,Random,19,12,5,6,0,0.819167,0,0.819167,2537
CPFA,Random,19,12,5,7,0.819167,1.63833,0,0.819167,185
CPFA,Random,19,12,5,8,1.63833,2.4575,0,0.819167,88
CPFA,Random,19,12,5,9,2.4575,3.27667,0,0.819167,13
CPFA,Random,19,12,5,10,3.27667,4.09583,0,0.819167,12
CPFA,Random,19,12,5,11,4.09583,4.915,0,0.819167,14
CPFA,Random,19,12,6,0,-4.915,-4.09583,-0.819167,-1.11022e-16,1
CPFA,Random,19,12,6,1,-4.09583,-3.27667,-0.819167,-1.11022e-16,6
CPFA,Random,19,12,6,2,-3.27667,-2.4575,-0.819167,-1.11022e-16,6
CPFA,Random,19,12,6,3,-2.4575,-1.63833,-0.819167,-1.11022e-16,24
CPFA,Random,19,12,6,4,-1.63833,-0.819167,-0.819167,-1.11022e-16,177
CPFA,Random,19,12,6,5,-0.819167,-1.11022e-16,-0.819167,-1.11022e-16,2742
CPFA,Random,19,12,6,6,0,0.819167,-0.819167,-1.11022e-16,2797
CPFA,Random,19,12,6,7,0.819167,1.63833,-0.819167,-1.11022e-16,381
CPFA,Random,19,12,6,8,1.63833,2.4575,-0.819167,-1.11022e-16,116
CPFA,Random,19,12,6,9,2.4575,3.27667,-0.819167,-1.11022e-16,52
CPFA,Random,19,12,6,10,3.27667,4.09583,-0.819167,-1.11022e-16,15
CPFA,Random,19,12,6,11,4.09583,4.915,-0.819167,-1.11022e-16,0
CPFA,Random,19,12,7,0,-4.915,-4.09583,-1.63833,-0.819167,16
CPFA,Random,19,12,7,1,-4.09583,-3.27667,-1.63833,-0.819167,7
CPFA,Random,19,12,7,2,-3.27667,-2.4575,-1.63833,-0.819167,38
CPFA,Random,19,12,7,3,-2.4575,-1.63833,-1.63833,-0.819167,50
CPFA,Random,19,12,7,4,-1.63833,-0.819167,-1.63833,-0.819167,140
CPFA,Random,19,12,7,5,-0.819167,-1.11022e-16,-1.63833,-0.819167,273
CPFA,Random,19,12,7,6,0,0.819167,-1.63833,-0.819167,401
CPFA,Random,19,12,7,7,0.819167,1.63833,-1.63833,-0.819167,203
CPFA,Random,19,12,7,8,1.63833,2.4575,-1.63833,-0.819167,56
CPFA,Random,19,12,7,9,2.4575,3.27667,-1.63833,-0.819167,46
CPFA,Random,19,12,7,10,3.27667,4.09583,-1.63833,-0.819167,32
CPFA,Random,19,12,7,11,4.09583,4.915,-1.63833,-0.819167,12
CPFA,Random,19,12,8,0,-4.915,-4.09583,-2.4575,-1.63833,26
CPFA,Random,19,12,8,1,-4.09583,-3.27667,-2.4575,-1.63833,13
CPFA,Random,19,12,8,2,-3.27667,-2.4575,-2.4575,-1.63833,7
CPFA,Random,19,12,8,3,-2.4575,-1.63833,-2.4575,-1.63833,61
CPFA,Random,19,12,8,4,-1.63833,-0.819167,-2.4575,-1.63833,84
CPFA,Random,19,12,8,5,-0.819167,-1.11022e-16,-2.4575,-1.63833,79
CPFA,Random,19,12,8,6,0,0.819167,-2.4575,-1.63833,68
CPFA,Random,19,12,8,7,0.819167,1.63833,-2.4575,-1.63833,118
CPFA,Random,19,12,8,8,1.63833,2.4575,-2.4575,-1.63833,21
CPFA,Random,19,12,8,9,2.4575,3.27667,-2.4575,-1.63833,17
CPFA,Random,19,12,8,10,3.27667,4.09583,-2.4575,-1.63833,4
CPFA,Random,19,12,8,11,4.09583,4.915,-2.4575,-1.63833,8
CPFA,Random,19,12,9,0,-4.915,-4.09583,-3.27667,-2.4575,3
CPFA,Random,19,12,9,1,-4.09583,-3.27667,-3.27667,-2.4575,2
CPFA,Random,19,12,9,2,-3.27667,-2.4575,-3.27667,-2.4575,26
CPFA,Random,19,12,9,3,-2.4575,-1.63833,-3.27667,-2.4575,40
CPFA,Random,19,12,9,4,-1.63833,-0.819167,-3.27667,-2.4575,20
CPFA,Random,19,12,9,5,-0.819167,-1.11022e-16,-3.27667,-2.4575,47
CPFA,Random,19,12,9,6,0,0.819167,-3.27667,-2.4575,49
CPFA,Random,19,12,9,7,0.819167,1.63833,-3.27667,-2.4575,45
CPFA,Random,19,12,9,8,1.63833,2.4575,-3.27667,-2.4575,38
CPFA,Random,19,12,9,9,2.4575,3.27667,-3.27667,-2.4575,2
CPFA,Random,19,12,9,10,3.27667,4.09583,-3.27667,-2.4575,0
CPFA,Random,19,12,9,11,4.09583,4.915,-3.27667,-2.4575,6
CPFA,Random,19,12,10,0,-4.915,-4.09583,-4.09583,-3.27667,0
CPFA,Random,19,12,10,1,-4.09583,-3.27667,-4.09583,-3.27667,8
CPFA,Random,19,12,10,2,-3.27667,-2.4575,-4.09583,-3.27667,17
CPFA,Random,19,12,10,3,-2.4575,-1.63833,-4.09583,-3.27667,18
CPFA,Random,19,12,10,4,-1.63833,-0.819167,-4.09583,-3.27667,11
CPFA,Random,19,12,10,5,-0.819167,-1.11022e-16,-4.09583,-3.27667,41
CPFA,Random,19,12,10,6,0,0.819167,-4.09583,-3.27667,6
CPFA,Random,19,12,10,7,0.819167,1.63833,-4.09583,-3.27667,41
CPFA,Random,19,12,10,8,1.63833,2.4575,-4.09583,-3.27667,13
CPFA,Random,19,12,10,9,2.4575,3.27667,-4.09583,-3.27667,15
CPFA,Random,19,12,10,10,3.27667,4.09583,-4.09583,-3.27667,0
CPFA,Random,19,12,10,11,4.09583,4.915,-4.09583,-3.27667,8
CPFA,Random,19,12,11,0,-4.915,-4.09583,-4.915,-4.09583,0
CPFA,Random,19,12,11,1,-4.09583,-3.27667,-4.915,-4.09583,19
CPFA,Random,19,12,11,2,-3.27667,-2.4575,-4.915,-4.09583,0
CPFA,Random,19,12,11,3,-2.4575,-1.63833,-4.915,-4.09583,30
CPFA,Random,19,12,11,4,-1.63833,-0.819167,-4.915,-4.09583,24
CPFA,Random,19,12,11,5,-0.819167,-1.11022e-16,-4.915,-4.09583,2
CPFA,Random,19,12,11,6,0,0.819167,-4.915,-4.09583,0
CPFA,Random,19,12,11,7,0.819167,1.63833,-4.915,-4.09583,11
CPFA,Random,19,12,11,8,1.63833,2.4575,-4.915,-4.09583,4
CPFA,Random,19,12,11,9,2.4575,3.27667,-4.915,-4.09583,26
CPFA,Random,19,12,11,10,3.27667,4.09583,-4.915,-4.09583,11
CPFA,Random,19,12,11,11,4.09583,4.915,-4.915,-4.09583,0
CPFA,Random,20,12,0,0,-4.915,-4.09583,4.09583,4.915,0
CPFA,Random,20,12,0,1,-4.09583,-3.27667,4.09583,4.915,0
CPFA,Random,20,12,0,2,-3.27667,-2.4575,4.09583,4.915,0
CPFA,Random,20,12,0,3,-2.4575,-1.63833,4.09583,4.915,0
CPFA,Random,20,12,0,4,-1.63833,-0.819167,4.09583,4.915,0
CPFA,Random,20,12,0,5,-0.819167,-1.11022e-16,4.09583,4.915,32
CPFA,Random,20,12,0,6,0,0.819167,4.09583,4.915,6
CPFA,Random,20,12,0,7,0.819167,1.63833,4.09583,4.915,7
CPFA,Random,20,12,0,8,1.63833,2.4575,4.09583,4.915,6
CPFA,Random,20,12,0,9,2.4575,3.27667,4.09583,4.915,16
CPFA,Random,20,12,0,10,3.27667,4.09583,4.09583,4.915,0
CPFA,Random,20,12,0,11,4.09583,4.915,4.09583,4.915,0
CPFA,Random,20,12,1,0,-4.915,-4.09583,3.27667,4.09583,0
CPFA,Random,20,12,1,1,-4.09583,-3.27667,3.27667,4.09583,0
CPFA,Random,20,12,1,2,-3.27667,-2.4575,3.27667,4.09583,12
CPFA,Random,20,12,1,3,-2.4575,-1.63833,3.27667,4.09583,21
CPFA,Random,20,12,1,4,-1.63833,-0.819167,3.27667,4.09583,27
CPFA,Random,20,12,1,5,-0.819167,-1.11022e-16,3.27667,4.09583,48
CPFA,Random,20,12,1,6,0,0.819167,3.27667,4.09583,0
CPFA,Random,20,12,1,7,0.819167,1.63833,3.27667,4.09583,0
CPFA,Random,20,12,1,8,1.63833,2.4575,3.27667,4.09583,5
CPFA,Random,20,12,1,9,2.4575,3.27667,3.27667,4.09583,1
CPFA,Random,20,12,1,10,3.27667,4.09583,3.27667,4.09583,0
CPFA,Random,20,12,1,11,4.09583,4.915,3.27667,4.09583,0
CPFA,Random,20,12,2,0,-4.915,-4.09583,2.4575,3.27667,0
CPFA,Random,20,12,2,1,-4.09583,-3.27667,2.4575,3.27667,0
CPFA,Random,20,12,2,2,-3.27667,-2.4575,2.4575,3.27667,0
CPFA,Random,20,12,2,3,-2.4575,-1.63833,2.4575,3.27667,22
CPFA,Random,20,12,2,4,-1.63833,-0.819167,2.4575,3.27667,42
CPFA,Random,20,12,2,5,-0.819167,-1.11022e-16,2.4575,3.27667,40
CPFA,Random,20,12,2,6,0,0.819167,2.4575,3.27667,28
CPFA,Random,20,12,2,7,0.819167,1.63833,2.4575,3.27667,15
CPFA,Random,20,12,2,8,1.63833,2.4575,2.4575,3.27667,22
CPFA,Random,20,12,2,9,2.4575,3.27667,2.4575,3.27667,9
CPFA,Random,20,12,2,10,3.27667,4.09583,2.4575,3.27667,2
CPFA,Random,20,12,2,11,4.09583,4.915,2.4575,3.27667,11
CPFA,Random,20,12,3,0,-4.915,-4.09583,1.63833,2.4575,0
CPFA,Random,20,12,3,1,-4.09583,-3.27667,1.63833,2.4575,0
CPFA,Random,20,12,3,2,-3.27667,-2.4575,1.63833,2.4575,0
CPFA,Random,20,12,3,3,-2.4575,-1.63833,1.63833,2.4575,10
CPFA,Random,20,12,3,4,-1.63833,-0.819167,1.63833,2.4575,80
CPFA,Random,20,12,3,5,-0.819167,-1.11022e-16,1.63833,2.4575,87
CPFA,Random,20,12,3,6,0,0.819167,1.63833,2.4575,65
CPFA,Random,20,12,3,7,0.819167,1.63833,1.63833,2.4575,82
CPFA,Random,20,12,3,8,1.63833,2.4575,1.63833,2.4575,38
CPFA,Random,20,12,3,9,2.4575,3.27667,1.63833,2.4575,37
CPFA,Random,20,12,3,10,3.27667,4.09583,1.63833,2.4575,21
CPFA,Random,20,12,3,11,4.09583,4.915,1.63833,2.4575,0
CPFA,Random,20,12,4,0,-4.915,-4.09583,0.819167,1.63833,0
CPFA,Random,20,12,4,1,-4.09583,-3.27667,0.819167,1.63833,10
CPFA,Random,20,12,4,2,-3.27667,-2.4575,0.819167,1.63833,13
CPFA,Random,20,12,4,3,-2.4575,-1.63833,0.819167,1.63833,10
CPFA,Random,20,12,4,4,-1.63833,-0.819167,0.819167,1.63833,125
CPFA,Random,20,12,4,5,-0.819167,-1.11022e-16,0.819167,1.63833,470
CPFA,Random,20,12,4,6,0,0.819167,0.819167,1.63833,360
CPFA,Random,20,12,4,7,0.819167,1.63833,0.819167,1.63833,97
CPFA,Random,20,12,4,8,1.63833,2.4575,0.819167,1.63833,44
CPFA,Random,20,12,4,9,2.4575,3.27667,0.819167,1.63833,2
CPFA,Random,20,12,4,10,3.27667,4.09583,0.819167,1.63833,0
CPFA,Random,20,12,4,11,4.09583,4.915,0.819167,1.63833,0
CPFA,Random,20,12,5,0,-4.915,-4.09583,0,0.819167,0
CPFA,Random,20,12,5,1,-4.09583,-3.27667,0,0.819167,11
CPFA,Random,20,12,5,2,-3.27667,-2.4575,0,0.819167,22
CPFA,Random,20,12,5,3,-2.4575,-1.63833,0,0.819167,41
CPFA,Random,20,12,5,4,-1.63833,-0.819167,0,0.819167,301
CPFA,Random,20,12,5,5,-0.819167,-1.11022e-16,0,0.819167,3295
CPFA,Random,20,12,5,6,0,0.819167,0,0.819167,2914
CPFA,Random,20,12,5,7,0.819167,1.63833,0,0.819167,222
CPFA,Random,20,12,5,8,1.63833,2.4575,0,0.819167,37
CPFA,Random,20,12,5,9,2.4575,3.27667,0,0.819167,35
CPFA,Random,20,12,5,10,3.27667,4.09583,0,0.819167,14
CPFA,Random,20,12,5,11,4.09583,4.915,0,0.819167,15
CPFA,Random,20,12,6,0,-4.915,-4.09583,-0.819167,-1.11022e-16,0
CPFA,Random,20,12,6,1,-4.09583,-3.27667,-0.819167,-1.11022e-16,11
CPFA,Random,20,12,6,2,-3.27667,-2.4575,-0.819167,-1.11022e-16,45
CPFA,Random,20,12,6,3,-2.4575,-1.63833,-0.819167,-1.11022e-16,78
CPFA,Random,20,12,6,4,-1.63833,-0.819167,-0.819167,-1.11022e-16,329
CPFA,Random,20,12,6,5,-0.819167,-1.11022e-16,-0.819167,-1.11022e-16,3282
CPFA,Random,20,12,6,6,0,0.819167,-0.819167,-1.11022e-16,3055
CPFA,Random,20,12,6,7,0.819167,1.63833,-0.819167,-1.11022e-16,195
CPFA,Random,20,12,6,8,1.63833,2.4575,-0.819167,-1.11022e-16,38
CPFA,Random,20,12,6,9,2.4575,3.27667,-0.819167,-1.11022e-16,44
CPFA,Random,20,12,6,10,3.27667,4.09583,-0.819167,-1.11022e-16,16
CPFA,Random,20,12,6,11,4.09583,4.915,-0.819167,-1.11022e-16,15
CPFA,Random,20,12,7,0,-4.915,-4.09583,-1.63833,-0.819167,38
CPFA,Random,20,12,7,1,-4.09583,-3.27667,-1.63833,-0.819167,31
CPFA,Random,20,12,7,2,-3.27667,-2.4575,-1.63833,-0.819167,24
CPFA,Random,20,12,7,3,-2.4575,-1.63833,-1.63833,-0.819167,25
CPFA,Random,20,12,7,4,-1.63833,-0.819167,-1.63833,-0.819167,126
CPFA,Random,20,12,7,5,-0.819167,-1.11022e-16,-1.63833,-0.819167,255
CPFA,Random,20,12,7,6,0,0.819167,-1.63833,-0.819167,248
CPFA,Random,20,12,7,7,0.819167,1.63833,-1.63833,-0.819167,76
CPFA,Random,20,12,7,8,1.63833,2.4575,-1.63833,-0.819167,33
CPFA,Random,20,12,7,9,2.4575,3.27667,-1.63833,-0.819167,6
CPFA,Random,20,12,7,10,3.27667,4.09583,-1.63833,-0.819167,1
CPFA,Random,20,12,7,11,4.09583,4.915,-1.63833,-0.819167,7
CPFA,Random,20,12,8,0,-4.915,-4.09583,-2.4575,-1.63833,14
CPFA,Random,20,12,8,1,-4.09583,-3.27667,-2.4575,-1.63833,11
CPFA,Random,20,12,8,2,-3.27667,-2.4575,-2.4575,-1.63833,5
CPFA,Random,20,12,8,3,-2.4575,-1.63833,-2.4575,-1.63833,66
CPFA,Random,20,12,8,4,-1.63833,-0.819167,-2.4575,-1.63833,65
CPFA,Random,20,12,8,5,-0.819167,-1.11022e-16,-2.4575,-1.63833,23
CPFA,Random,20,12,8,6,0,0.819167,-2.4575,-1.63833,23
CPFA,Random,20,12,8,7,0.819167,1.63833,-2.4575,-1.63833,10
CPFA,Random,20,12,8,8,1.63833,2.4575,-2.4575,-1.63833,15
CPFA,Random,20,12,8,9,2.4575,3.27667,-2.4575,-1.63833,20
CPFA,Random,20,12,8,10,3.27667,4.09583,-2.4575,-1.63833,13
CPFA,Random,20,12,8,11,4.09583,4.915,-2.4575,-1.63833,6
CPFA,Random,20,12,9,0,-4.915,-4.09583,-3.27667,-2.4575,0
CPFA,Random,20,12,9,1,-4.09583,-3.27667,-3.27667,-2.4575,18
CPFA,Random,20,12,9,2,-3.27667,-2.4575,-3.27667,-2.4575,32
CPFA,Random,20,12,9,3,-2.4575,-1.63833,-3.27667,-2.4575,22
CPFA,Random,20,12,9,4,-1.63833,-0.819167,-3.27667,-2.4575,0
CPFA,Random,20,12,9,5,-0.819167,-1.11022e-16,-3.27667,-2.4575,12
CPFA,Random,20,12,9,6,0,0.819167,-3.27667,-2.4575,14
CPFA,Random,20,12,9,7,0.819167,1.63833,-3.27667,-2.4575,0
CPFA,Random,20,12,9,8,1.63833,2.4575,-3.27667,-2.4575,0
CPFA,Random,20,12,9,9,2.4575,3.27667,-3.27667,-2.4575,0
CPFA,Random,20,12,9,10,3.27667,4.09583,-3.27667,-2.4575,15
CPFA,Random,20,12,9,11,4.09583,4.915,-3.27667,-2.4575,10
CPFA,Random,20,12,10,0,-4.915,-4.09583,-4.09583,-3.27667,13
CPFA,Random,20,12,10,1,-4.09583,-3.27667,-4.09583,-3.27667,11
CPFA,Random,20,12,10,2,-3.27667,-2.4575,-4.09583,-3.27667,7
CPFA,Random,20,12,10,3,-2.4575,-1.63833,-4.09583,-3.27667,0
CPFA,Random,20,12,10,4,-1.63833,-0.819167,-4.09583,-3.27667,0
CPFA,Random,20,12,10,5,-0.819167,-1.11022e-16,-4.09583,-3.27667,12
CPFA,Random,20,12,10,6,0,0.819167,-4.09583,-3.27667,0
CPFA,Random,20,12,10,7,0.819167,1.63833,-4.09583,-3.27667,0
CPFA,Random,20,12,10,8,1.63833,2.4575,-4.09583,-3.27667,0
CPFA,Random,20,12,10,9,2.4575,3.27667,-4.09583,-3.27667,0
CPFA,Random,20,12,10,10,3.27667,4.09583,-4.09583,-3.27667,0
CPFA,Random,20,12,10,11,4.09583,4.915,-4.09583,-3.27667,15
CPFA,Random,20,12,11,0,-4.915,-4.09583,-4.915,-4.09583,14
CPFA,Random,20,12,11,1,-4.09583,-3.27667,-4.915,-4.09583,6
CPFA,Random,20,12,11,2,-3.27667,-2.4575,-4.915,-4.09583,0
CPFA,Random,20,12,11,3,-2.4575,-1.63833,-4.915,-4.09583,0
CPFA,Random,20,12,11,4,-1.63833,-0.819167,-4.915,-4.09583,0
CPFA,Random,20,12,11,5,-0.819167,-1.11022e-16,-4.915,-4.09583,0
